@relation peerindex-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute class {0,1}
@attribute A_follower_count numeric
@attribute A_following_count numeric
@attribute A_listed_count numeric
@attribute A_mentions_received numeric
@attribute A_retweets_received numeric
@attribute A_mentions_sent numeric
@attribute A_retweets_sent numeric
@attribute A_posts numeric
@attribute A_network_feature_1 numeric
@attribute A_network_feature_2 numeric
@attribute A_network_feature_3 numeric
@attribute B_follower_count numeric
@attribute B_following_count numeric
@attribute B_listed_count numeric
@attribute B_mentions_received numeric
@attribute B_retweets_received numeric
@attribute B_mentions_sent numeric
@attribute B_retweets_sent numeric
@attribute B_posts numeric
@attribute B_network_feature_1 numeric
@attribute B_network_feature_2 numeric
@attribute B_network_feature_3 numeric

@data
0,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059,185616,1001,15117,266.013874,54.34523,13.111904,0.334766,13.665173,928,172.986229,5321.646186
1,3524,1881,14,0.957114,0.100503,0.100503,0.100503,0.100503,4,85,1942.75,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629
1,1403,633,129,1.90597,1.644324,0.346839,0.100503,0.346839,7,10.428571,162.714286,324,101,18,0.514889,0.292108,0.35184,0.35184,0.60828,2,13,264
1,1368,647,90,2.016079,0.72554,1.132162,0.603583,1.116696,9,43.555556,1101.888889,3548,416,86,30.413144,4.779834,0.100503,0.100503,0.59076,81,30.072289,718.650602
1,16,37,0,0.288295,0.270339,0.100503,0.100503,0.100503,2,56,1298,4308,791,162,37.936716,7.420561,7.114724,1.093709,7.590371,150,57.222222,2291.235294
1,117913,1299,9950,189.75523,67.310223,11.294831,2.567269,10.933766,791,185.542033,5535.939774,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5
1,1891,510,108,0.327808,0.100503,0.100503,0.100503,0.100503,1,437,9335,1265,456,95,4.040523,1.041206,1.069045,0.339522,1.071459,17,366.444444,8208.611111
1,298668,551,6209,493.256379,206.660552,4.115212,0.854539,3.075463,2021,75.970098,3865.446569,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667
1,3742349,58111,29109,1337.14689,275.658603,8.416012,1.559522,4.296059,3682,43.957059,5128.202362,6499799,899,8841,5568.429896,1625.210497,0.100503,0.100503,0.854514,20223,9.164157,2100.2826
0,44,79,1,0.576872,0.100503,0.100503,0.100503,0.100503,2,33.5,629,25195,1443,15,1.661164,0.100503,0.354379,0.354379,5.062816,4,6,6531
0,4189,2094,187,6.697366,1.425678,4.483607,1.332955,3.773553,29,79.206897,2846.793103,2745543,7828,22729,349.819625,107.081021,0.604091,0.100503,2.392201,1359,55.718228,3705.916485
0,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575,508213,554,16338,3619.31077,878.310234,7.828676,2.267574,23.621324,12453,47.617908,2314.93336
0,60,146,0,0.356943,0.100503,0.339522,0.100503,1.119229,1,172,4592,5501,5908,400,7.196389,2.635723,1.772289,0.341936,0.825193,28,86.321429,1704.928571
1,242529,7561,3702,242.633636,106.676389,7.19833,2.040511,10.073921,894,63.098999,8653.065628,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065
1,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952,1259676,337,6109,908.649322,211.333671,12.021781,7.565643,12.792381,3366,10.048666,1326.842861
1,4557,82,167,7.337626,4.397497,0.100503,0.100503,2.092017,25,12.44,398.76,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5
0,1649,1292,93,7.746682,2.460871,3.812589,0.58337,2.316328,24,75.541667,1467.875,5642,996,368,13.374526,0.864907,2.966778,0.337132,1.544616,52,369.698113,14392.45283
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,4321482,259,32741,7068.594081,3773.248759,2.101994,0.339522,10.216532,25313,11.303281,1404.195349
0,335,469,16,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
0,6232,551,221,5.079484,1.053505,2.089794,0.837439,1.347755,16,23.176471,755.117647,404679,3866,7149,89.015049,10.43678,14.189482,0.830095,8.070898,322,250.058282,7562.352761
1,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537
0,185616,1001,15117,266.013874,54.34523,13.111904,0.334766,13.665173,928,172.986229,5321.646186,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493
0,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647
1,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826
1,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636,6232,551,221,5.079484,1.053505,2.089794,0.837439,1.347755,16,23.176471,755.117647
0,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667
1,878772,580,9313,195.265149,68.197233,11.994557,0.35184,8.076865,797,262.486318,11944.470149,5438,2260,208,1.621134,0.344375,1.047018,0.337132,0.337132,7,73.428571,2614.571429
1,1354,375,22,12.855342,6.2142,3.226601,1.537884,3.251456,35,43.314286,1991.171429,21,193,0,0.100503,0.100503,0.100503,0.100503,0.35184,0,0,0
1,39262,848,1610,40.495021,8.943607,3.227677,0.564343,1.070321,163,132.030675,2931.515337,1271,1503,59,0.297973,0.297973,0.100503,0.100503,0.100503,1,0,12
0,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5,750,997,29,2.292465,0.312366,5.135358,2.032459,4.423156,11,192.363636,3855.727273
1,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667
1,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133
1,242529,7561,3702,242.633636,106.676389,7.19833,2.040511,10.073921,894,63.098999,8653.065628,21,193,0,0.100503,0.100503,0.100503,0.100503,0.35184,0,0,0
0,103607,53468,3137,48.048702,25.092945,0.100503,0.100503,0.100503,203,30.093137,3217.367647,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575
1,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5
0,2403,1,75,40.236553,31.458708,51.620005,0.100503,42.630426,147,10.027211,1486.306122,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489
0,1271,1503,59,0.297973,0.297973,0.100503,0.100503,0.100503,1,0,12,804394,1370,15143,6881.482996,5013.642295,22.683131,2.385538,18.420981,23958,21.324988,1413.825398
0,119001,119704,2266,63.603262,17.010682,11.232852,0.100503,6.628897,206,167.913043,6161.917874,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489
1,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364
0,5151,2195,213,23.004397,13.529503,4.849392,2.588299,4.371197,95,96.587629,2232.690722,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
1,23230,495,826,118.052432,56.668293,6.373205,0.84072,9.827005,466,105.210638,3589.004255,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133
0,10270,5625,608,74.537965,34.748706,0.100503,0.100503,3.318645,226,73.374449,4133.123348,223,168,9,0.349327,0.349327,0.100503,0.100503,0.100503,1,77,3047
1,203788,1069,5439,1043.235953,558.213656,20.643643,1.371208,22.231386,3048,59.964378,1554.076101,1433,249,113,0.339522,0.100503,0.359534,0.100503,0.867285,1,0,0
0,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551,470926,322,7095,1005.888413,440.824681,6.196929,2.897666,17.97128,3999,39.066799,2468.15141
1,30712,3375,1857,477.869743,152.520694,50.657201,6.966489,42.618126,1458,136.520539,4520.945455,614,867,23,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,400430,462,3484,14.821145,2.627586,0.100503,0.100503,0.100503,60,76.666667,4323.9,10496,1992,602,12.477518,2.174289,4.547072,0.35184,5.717371,42,151.860465,2454.744186
0,20,7,2,7.690824,0.277306,1.331508,0.100503,2.830627,6,2,96.166667,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068
0,39262,848,1610,40.495021,8.943607,3.227677,0.564343,1.070321,163,132.030675,2931.515337,265258,209,551,631.915946,457.64855,5.460985,0.100503,7.498126,2603,3.826314,506.692136
1,18091,359,1504,25.254445,8.697579,2.062569,0.100503,1.599715,102,115.182692,1885.298077,245,134,1,2.525488,0.100503,0.367463,0.100503,1.609192,11,391.272727,31874.090909
0,11018,160,447,2.928975,0.880197,0.100503,0.100503,0.590859,9,19.5,1779.7,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561
1,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839,1354,375,22,12.855342,6.2142,3.226601,1.537884,3.251456,35,43.314286,1991.171429
0,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145,41765,185,1356,1529.643058,282.8585,76.809514,5.392171,104.438625,3307,50.132042,3585.789866
1,265258,209,551,631.915946,457.64855,5.460985,0.100503,7.498126,2603,3.826314,506.692136,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419
0,268170,2087,7870,48.07372,6.383899,0.356943,0.356943,0.356943,207,29.914692,915.327014,221001,906,8613,3933.238007,1574.386451,0.339522,0.100503,12.73733,10560,42.962078,1498.355423
0,1652,884,75,1.329683,0.934425,0.100503,0.100503,0.100503,4,28.2,626.4,23151,63,371,7.590407,1.265317,0.100503,0.100503,0.100503,30,147.8,18263.366667
0,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,17842623,46964,90405,16377.172898,5728.958951,0.36215,0.100503,1.608248,61013,10.574039,1376.618332
1,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647
0,5996,906,192,15.050208,3.330828,0.837169,0.349327,0.588346,68,50.647059,1483.985294,1259676,337,6109,908.649322,211.333671,12.021781,7.565643,12.792381,3366,10.048666,1326.842861
0,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333,92462,692,5259,141.503204,35.289747,3.787263,0.596412,3.041915,578,97.385935,4638.421955
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571
1,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516,867,413,52,10.906349,2.359024,3.975177,1.124418,2.635947,32,66.911765,1119.441176
1,7271,335,417,8.786666,5.876231,0.367463,0.100503,0.367463,40,79.125,1841.3,38,0,0,0.100503,0.100503,0.100503,0.100503,0.346839,0,0,0
1,44027,113,2344,45.204222,20.368967,1.116158,0.100503,0.859718,188,112.191489,2122.702128,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537
0,26167,159,1780,7.177754,4.184324,1.142173,0.367463,1.355931,33,123,2269.242424,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561
1,1433,249,113,0.339522,0.100503,0.359534,0.100503,0.867285,1,0,0,676,243,43,1.982531,1.360641,0.100503,0.100503,36.40164,6,4.666667,269.5
1,11427,1951,1069,31.201897,9.467739,12.70864,1.091425,16.994219,126,322.84252,6522.992126,1354,375,22,12.855342,6.2142,3.226601,1.537884,3.251456,35,43.314286,1991.171429
0,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
1,2125,2127,30,4.44584,0.497558,1.791197,0.822731,2.279335,20,34.4,1830.7,16018,911,558,36.832215,8.538301,4.528746,1.560286,2.588974,144,89.59589,2058.178082
0,146298,49266,9392,146.311227,84.451019,1.308356,0.100503,4.035826,600,54.802306,1953.62603,1634478,12567,38425,12725.709718,4935.335415,21.759859,7.262186,16.691418,23939,24.478824,2299.088294
1,3893,1059,168,3.260473,1.051286,1.100824,0.100503,1.100824,15,95.8,2188.733333,592,193,41,0.559487,0.30815,1.10585,0.35184,0.35184,2,27.5,528.5
0,889300,183,5646,3237.313873,1964.290187,18.117281,0.852602,90.145841,10953,10.028592,1180.805341,268170,2087,7870,48.07372,6.383899,0.356943,0.356943,0.356943,207,29.914692,915.327014
1,100,201,7,0.35184,0.100503,0.35184,0.100503,0.35184,1,29,469,425,528,6,2.663945,0.482876,3.020924,0.591007,1.81098,9,12.555556,1653.333333
1,26821,24787,144,8.14872,7.707475,1.058993,1.058993,42.471713,12,121.642857,15764.214286,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889
0,33669,29327,883,128.414854,23.919631,6.556255,0.339522,12.292205,228,72.779221,3492.194805,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
1,6231,555,479,67.577383,26.923991,1.833268,0.346839,4.774051,230,209.729614,5612.39485,254,534,1,3.453649,0.277306,0.810485,0.341936,1.276667,12,6.75,573.916667
1,132100,56571,1780,388.210787,13.790121,25.921914,0.341936,17.593847,804,271.116708,12786.251843,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941
1,11427,1951,1069,31.201897,9.467739,12.70864,1.091425,16.994219,126,322.84252,6522.992126,130878,5409,378,14.441664,5.673754,0.875214,0.100503,26.191893,51,18.901961,4006.686275
0,33669,29327,883,128.414854,23.919631,6.556255,0.339522,12.292205,228,72.779221,3492.194805,864557,7352,19561,5744.732819,5311.507204,14.29579,0.35184,14.763749,3641,65.873262,3279.479679
1,1010,1014,62,0.95769,0.100503,1.047018,0.337132,0.337132,4,154.75,1705,279,40,15,0.294044,0.294044,0.100503,0.100503,0.100503,1,1,37
1,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561
0,364,927,6,0.55168,0.310247,0.834981,0.339522,0.832591,2,1.5,122,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148
0,203788,1069,5439,1043.235953,558.213656,20.643643,1.371208,22.231386,3048,59.964378,1554.076101,4491415,756,29876,4499.996251,2206.571898,26.966925,12.628283,29.069822,16646,22.747726,2206.420734
0,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962,1043,974,31,0.100503,0.100503,1.13427,0.100503,1.637349,0,0,0
0,96531,87,363,81.561734,43.321465,6.590245,2.339133,12.089645,296,9.208754,2112.074074,5996,906,192,15.050208,3.330828,0.837169,0.349327,0.588346,68,50.647059,1483.985294
1,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493,598,600,11,12.532976,0.100503,3.069584,0.100503,2.764762,30,53.636364,1453.636364
1,456,10,31,2.219634,1.602162,0.354379,0.100503,2.616803,9,112.555556,2579,1247,891,73,1.203966,0.100503,0.595962,0.356943,0.834981,5,56.2,843.4
1,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551,489,473,16,2.215723,0.538122,0.100503,0.100503,0.36215,10,91.9,2778.9
0,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353,1404323,563,20057,967.720642,579.431128,4.473798,0.80568,6.241806,4027,57.643839,3201.293706
0,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667,638283,150,1492,20677.883446,5606.964451,1.326087,0.100503,33.682902,56196,0.947575,480.542013
1,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353,7157,73,82,8.691432,2.642132,0.346839,0.100503,2.593924,31,29.483871,4767.290323
1,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955
1,3106,3232,47,4.124998,2.571113,0.100503,0.100503,1.109068,17,5,531.944444,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0
0,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979
0,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778,1674046,24246,16572,1560.770455,561.797879,4.300412,1.089387,3.555194,5759,33.157886,2172.985241
0,41367,71,717,32.549653,16.527846,4.59073,1.587365,10.832376,122,14.99187,2044.910569,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537
1,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133,38,0,0,0.100503,0.100503,0.100503,0.100503,0.346839,0,0,0
0,488750,320,3673,1207.190077,599.7216,0.842022,0.593199,7.044735,3918,7.859818,637.9833,823481,2667,13252,87.607656,28.673226,6.654946,2.615794,5.048748,351,58.414085,3523.250704
1,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5
1,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889,9679,322,213,9.607163,0.310247,0.100503,0.100503,0.100503,42,26.761905,1770
1,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145,102116,293,970,1729.451634,763.659739,30.829977,8.568367,93.311571,4067,12.310269,1636.379704
0,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489
1,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068,5685,942,477,30.131221,1.649978,5.312395,0.100503,4.819143,111,224.225225,7527.405405
0,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084,5922518,483,7594,65758.403536,32054.055597,1.61241,0.100503,2.631607,187674,6.015694,1199.636812
1,627949,150866,6820,246.403846,74.70543,21.260939,1.320681,15.278066,683,235.787265,11977.043415,1433,249,113,0.339522,0.100503,0.359534,0.100503,0.867285,1,0,0
1,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636,4557,82,167,7.337626,4.397497,0.100503,0.100503,2.092017,25,12.44,398.76
0,163145,906,4475,182.175568,78.043202,11.607668,3.59002,9.605155,688,82.938659,1809.650499,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5
1,889300,183,5646,3237.313873,1964.290187,18.117281,0.852602,90.145841,10953,10.028592,1180.805341,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148
0,631958,674,7522,614.968745,329.330091,4.052279,1.340566,12.305035,2536,35.838659,2231.568979,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667
0,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962,6231,555,479,67.577383,26.923991,1.833268,0.346839,4.774051,230,209.729614,5612.39485
0,45589,862,2641,148.854279,36.998884,27.881768,3.333492,23.861282,551,127.404293,2833.847943,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571
0,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962,228,302,3,0.583979,0.100503,0.100503,0.100503,0.36215,2,166.5,11355
1,2307845,329,12580,530.084862,189.947739,4.82772,0.100503,3.130447,2164,80.914768,9278.512306,6375552,813,13024,12873.600932,4515.515176,1.03521,0.100503,2.039037,28917,9.799931,1988.04748
1,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065,279,40,15,0.294044,0.294044,0.100503,0.100503,0.100503,1,1,37
0,4763,252,190,0.778011,0.100503,0.100503,0.100503,0.332423,3,1121,14876,4184,887,256,2.660278,0.501447,0.339522,0.100503,0.339522,10,43,938.7
0,108768,57,62,0.762978,0.306073,3.61194,3.370507,10.600502,3,7.333333,1022.333333,266407,1592,6734,660.897263,297.090333,28.258,0.839682,20.722665,2376,66.39599,2706.108187
1,2651,2838,195,15.758126,5.319354,14.1783,1.36878,6.621655,60,89.031746,3293.31746,2403,1,75,40.236553,31.458708,51.620005,0.100503,42.630426,147,10.027211,1486.306122
0,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5,47006,7814,3646,80.424575,23.259255,4.502351,0.100503,5.527498,312,199.39557,4093.158228
0,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955,322682,37601,22232,176.533716,42.330221,6.849227,1.345073,4.359865,696,234.338068,7168.464489
